X	Y	Nom	NUMERO_DEPARTEMENT	CODE_BASS	CODE_INSEE	IDIndexDATA	CLEGCES	NOM_PLAN_DEPLOIEMENT	CODE_REGION	CODE_INSEE_SGA	champ_graphe	longueur_specifique	vitesse_specifique	NUMERO_INSEE	GROUPEMENT	NOM_ZONE_OP	SECTEUR_SINISTRE	OBSERVATIONS	DFCI_ID_MOT	AUTRE_APPELATION	AUTRE_APPELATION_1	AUTRE_APPELATION_2	AUTRE_APPELATION_3	TYPE_AUTRE_APPELATION	TYPE_AUTRE_APPELATION_1	TYPE_AUTRE_APPELATION_2	TYPE_AUTRE_APPELATION_3	ADRESSE	Longueur specifique	Vitesse specifique	IdZoneGeo	z	type	ID
       1219297.3702136325	       6198975.72426061									20				20096																		0	10	
       1219318.405226749	       6198963.497758688									20				20096																		0	10	
       1219174.9214656523	       6198861.605206521									20				20096																		0	10	
       1219318.4758834296	       6198934.819094401									20				20096																		0	10	
       1219334.9294509327	       6199204.293878667									20				20096																		0	10	
       1219311.9139255097	       6199177.1427909555									20				20096																		0	10	
       1219311.8479361183	       6198899.353941397									20				20096																		0	10	
       1219285.2426675616	       6198964.478169511									20				20096																		0	10	
       1219303.4378856479	       6198900.126929949									20				20096																		0	10	
       1219287.8190108878	       6198895.027833877									20				20096																		0	10	
       1219334.259277574	       6199187.725207108									20				20096																		0	10	
       1219146.7424847202	       6198857.764974501									20				20096																		0	10	
       1219299.2900285197	       6199183.839144019									20				20096																		0	10	
       1219337.428053394	       6199166.294322047									20				20096																		0	10	
       1219310.6662469467	       6199226.173583329									20				20096																		0	10	
       1219342.6016006789	       6199055.154580356									20				20096																		0	10	
       1219205.519413115	       6198909.761943453									20				20096																		0	10	
       1219332.793886847	       6199011.876677726									20				20096																		0	10	
       1219288.9656591953	       6198922.739056655									20				20096																		0	10	
       1219193.4553226829	       6198851.802170909									20				20096																		0	10	
       1219314.2486694271	       6198944.004158344									20				20096																		0	10	
       1219201.5116529565	       6198859.800245619									20				20096																		0	10	
       1219322.659943218	       6198898.752294846									20				20096																		0	10	
       1219220.9480026392	       6198856.9663696885									20				20096																		0	10	
       1219353.073327245	       6199073.97467957									20				20096																		0	10	
       1219352.0123405133	       6199039.405894554									20				20096																		0	10	
       1219334.032515732	       6199179.862730362									20				20096																		0	10	
       1219348.0683585482	       6199045.986222563									20				20096																		0	10	
       1219353.428383337	       6199030.604301457									20				20096																		0	10	
       1219187.4456811526	       6198843.557844077									20				20096																		0	10	
       1219317.0315457704	       6199181.816009542									20				20096																		0	10	
       1219296.4701897772	       6198969.077756703									20				20096																		0	10	
       1219333.5285406096	       6199032.04959429									20				20096																		0	10	
       1219320.9425316458	       6199190.684789644									20				20096																		0	10	
       1219317.2678734595	       6198892.090928508									20				20096																		0	10	
       1219326.8697265286	       6199234.939830484									20				20096																		0	10	
       1219304.1895149203	       6198993.4851014875									20				20096																		0	10	
       1219350.853688782	       6199114.812551453									20				20096																		0	10	
       1219338.4531277267	       6199224.621446943									20				20096																		0	10	
       1219331.8904813817	       6199218.409688536									20				20096																		0	10	
       1219320.1998529523	       6198990.295406521									20				20096																		0	10	
       1219296.4957666108	       6198906.454311458									20				20096																		0	10	
       1219174.2701747962	       6198851.956714149									20				20096																		0	10	
       1219327.7893816521	       6198997.353199975									20				20096																		0	10	
       1219134.211919329	       6198858.734396114									20				20096																		0	10	
       1219245.0383046684	       6198861.5342601									20				20096																		0	10	
       1219315.1752823053	       6198905.556178058									20				20096																		0	10	
       1219156.3637215751	       6198843.423895922									20				20096																		0	10	
       1219341.713390683	       6199015.72068329									20				20096																		0	10	
       1219326.033463532	       6199158.644525519									20				20096																		0	10	
       1219212.2267512986	       6198853.944156058									20				20096																		0	10	
       1219353.2094483294	       6199061.569493778									20				20096																		0	10	
       1219321.6634289855	       6199039.355753683									20				20096																		0	10	
       1219291.6740739604	       6199222.360239582									20				20096																		0	10	
       1219364.1154001846	       6199086.544095744									20				20096																		0	10	
       1219318.2583668497	       6199222.393512158									20				20096																		0	10	
       1219327.3049130125	       6198956.312665474									20				20096																		0	10	
       1219344.5358176068	       6199062.954847267									20				20096																		0	10	
       1219321.9470397853	       6198943.898573408									20				20096																		0	10	
       1219350.0524060389	       6199054.3799554845									20				20096																		0	10	
       1219317.2620538352	       6198978.361826381									20				20096																		0	10	
       1219357.9294264622	       6199056.267400719									20				20096																		0	10	
       1219280.4357166467	       6198898.892407279									20				20096																		0	10	
       1219180.6416994755	       6198854.307836095									20				20096																		0	10	
       1219362.5293983452	       6199110.21514432									20				20096																		0	10	
       1219303.4851707092	       6198970.057926017									20				20096																		0	10	
       1219339.4417711482	       6199009.060077981									20				20096																		0	10	
       1219325.056347806	       6199018.512806508									20				20096																		0	10	
       1219143.7818620498	       6198850.692661744									20				20096																		0	10	
       1219151.063978655	       6198852.419463466									20				20096																		0	10	
       1219313.0511632469	       6198954.83894961									20				20096																		0	10	
       1219327.8361473538	       6198971.524492679									20				20096																		0	10	
       1219320.5288485214	       6199203.403012494									20				20096																		0	10	
       1219352.0647210672	       6199015.392008109									20				20096																		0	10	
       1219244.9092771641	       6198881.061795543									20				20096																		0	10	
       1219323.3907334271	       6198978.790642389									20				20096																		0	10	
       1219335.1552268937	       6199001.623275922									20				20096																		0	10	
       1219364.4716169506	       6199058.851494739									20				20096																		0	10	
       1219335.9150821192	       6199232.380687996									20				20096																		0	10	
       1219356.348359444	       6199106.117011423									20				20096																		0	10	
       1219373.3130939829	       6199100.347456062									20				20096																		0	10	
       1219320.4639090353	       6199211.8087595105									20				20096																		0	10	
       1219370.3435592751	       6199065.054382173									20				20096																		0	10	
       1219216.524442999	       6198845.1668638745									20				20096																		0	10	
       1219339.5514649744	       6199024.965019977									20				20096																		0	10	
       1219135.3909710571	       6198850.994878793									20				20096																		0	10	
       1219347.1008158599	       6199224.499374245									20				20096																		0	10	
       1219250.5006021354	       6198863.830575414									20				20096																		0	10	
       1219307.9879320893	       6198949.1036669									20				20096																		0	10	
       1219359.4030916097	       6199091.081495605									20				20096																		0	10	
       1219363.702736608	       6199050.542119296									20				20096																		0	10	
       1219162.8137786384	       6198845.733932428									20				20096																		0	10	
       1219343.0442323843	       6199109.779589523									20				20096																		0	10	
       1219245.2727337887	       6198871.080978234									20				20096																		0	10	
       1219347.3867622423	       6199069.189341235									20				20096																		0	10	
       1219325.3532840176	       6198987.6825534105									20				20096																		0	10	
       1219345.8509427903	       6199008.205615192									20				20096																		0	10	
       1219332.3161469072	       6198946.376303389									20				20096																		0	10	
       1219261.0773095433	       6198865.407729857									20				20096																		0	10	
       1219358.1816811669	       6199081.939369713									20				20096																		0	10	
       1219256.8416138003	       6198887.240044578									20				20096																		0	10	
       1219323.8057015939	       6199178.753897548									20				20096																		0	10	
       1219334.9506993862	       6199157.378733105									20				20096																		0	10	
       1219255.5352165953	       6198856.602453062									20				20096																		0	10	
       1219215.8498001036	       6198862.172662112									20				20096																		0	10	
       1219361.001811133	       6199034.829313176									20				20096																		0	10	
       1219339.2287996581	       6199213.150139707									20				20096																		0	10	
       1219340.1295070415	       6199202.473662768									20				20096																		0	10	
       1219357.3598800083	       6199067.097182859									20				20096																		0	10	
       1219364.9929136725	       6199070.133825245									20				20096																		0	10	
       1219174.2387549006	       6198843.2245874815									20				20096																		0	10	
       1219351.1702240503	       6199024.236820953									20				20096																		0	10	
       1219258.621168785	       6198872.321542436									20				20096																		0	10	
       1219368.1528311686	       6199094.215126534									20				20096																		0	10	
       1219325.4467145244	       6199188.455157189									20				20096																		0	10	
       1219355.0341600191	       6199047.646991036									20				20096																		0	10	
       1219339.612881844	       6198967.275319844									20				20096																		0	10	
       1219350.0372317298	       6198997.56365841									20				20096																		0	10	
       1219259.7622995274	       6198880.0441539185									20				20096																		0	10	
       1219342.032484502	       6199048.603914574									20				20096																		0	10	
       1219346.0323668548	       6198964.133799082									20				20096																		0	10	
       1219266.2188949464	       6198885.697903656									20				20096																		0	10	
       1219326.9830149692	       6198936.716128781									20				20096																		0	10	
       1219331.0737723545	       6199209.635741309									20				20096																		0	10	
       1219338.2673541235	       6198991.0376291815									20				20096																		0	10	
       1219322.6331133365	       6198913.5169569645									20				20096																		0	10	
       1219250.5191653941	       6198886.097010819									20				20096																		0	10	
       1219174.3026313835	       6198834.320682129									20				20096																		0	10	
       1219333.7287356567	       6198914.353333611									20				20096																		0	10	
       1219205.370500168	       6198851.944918198									20				20096																		0	10	
       1219359.6458807949	       6199040.971710166									20				20096																		0	10	
       1219307.6201831799	       6198888.334535942									20				20096																		0	10	
       1219336.2504601527	       6198953.831688152									20				20096																		0	10	
       1219311.3666133797	       6198962.903931002									20				20096																		0	10	
       1219341.8322558545	       6198906.745018824									20				20096																		0	10	
       1219250.4057930466	       6198854.756535686									20				20096																		0	10	
       1219331.8597697336	       6198922.175244252									20				20096																		0	10	
       1219345.6912889201	       6198918.92817651									20				20096																		0	10	
       1219146.9374358784	       6198843.278151327									20				20096																		0	10	
       1219336.0043541417	       6198973.851190894									20				20096																		0	10	
       1219332.336651105	       6198981.814886685									20				20096																		0	10	
       1219377.2230480392	       6199061.492824074									20				20096																		0	10	
       1219334.9024125652	       6198929.700049212									20				20096																		0	10	
       1219296.2808353994	       6198895.793072156									20				20096																		0	10	
       1219344.785453199	       6199217.975748631									20				20096																		0	10	
       1219269.7284382484	       6198876.42998146									20				20096																		0	10	
       1219346.01548634	       6198953.839560729									20				20096																		0	10	
       1219369.7313609414	       6199109.469508529									20				20096																		0	10	
       1219185.6881901633	       6198832.596442797									20				20096																		0	10	
       1219328.4897367747	       6198891.807839564									20				20096																		0	10	
       1219322.1113418709	       6198887.257609764									20				20096																		0	10	
       1219341.4772791031	       6198984.861726818									20				20096																		0	10	
       1219251.1883435864	       6198876.331486738									20				20096																		0	10	
       1219327.5943128967	       6198907.965745									20				20096																		0	10	
       1219335.6409861317	       6198894.8826522445									20				20096																		0	10	
       1219343.9251098316	       6199236.129406355									20				20096																		0	10	
       1219354.8987580729	       6198956.237022318									20				20096																		0	10	
       1219345.27701471	       6198974.435077896									20				20096																		0	10	
       1219373.9084889656	       6199089.309702825									20				20096																		0	10	
       1219328.2665630025	       6198963.469451195									20				20096																		0	10	
       1219366.586057505	       6199043.640238723									20				20096																		0	10	
       1219370.5598227666	       6199075.469782065									20				20096																		0	10	
       1219351.6338044885	       6198915.149337198									20				20096																		0	10	
       1219196.4757777792	       6198831.924695741									20				20096																		0	10	
       1219320.596103563	       6198951.4046385195									20				20096																		0	10	
       1219343.9337155386	       6198891.821011981									20				20096																		0	10	
       1219267.460411986	       6198893.672218296									20				20096																		0	10	
       1219348.0365163202	       6198926.66607319									20				20096																		0	10	
       1219331.2745396981	       6199223.761788965									20				20096																		0	10	
       1219305.5274530612	       6198957.260425105									20				20096																		0	10	
       1219319.3220731262	       6198878.976494879									20				20096																		0	10	
       1219299.7939679485	       6198883.922565792									20				20096																		0	10	
       1219338.9683676152	       6198923.939992421									20				20096																		0	10	
       1219337.3702085712	       6199172.8965421									20				20096																		0	10	
       1219276.371974182	       6198885.221533609									20				20096																		0	10	
       1219333.3065173365	       6198883.975248573									20				20096																		0	10	
       1219353.162375632	       6198964.208310252									20				20096																		0	10	
       1219319.2845951717	       6198970.196005127									20				20096																		0	10	
       1219204.074887845	       6198844.597462572									20				20096																		0	10	
       1219347.4401403377	       6198946.42932943									20				20096																		0	10	
       1219353.448048831	       6198971.533482199									20				20096																		0	10	
       1219328.0866061414	       6199203.747396481									20				20096																		0	10	
       1219279.8639045572	       6198890.54478983									20				20096																		0	10	
       1219356.8636853928	       6199004.860386581									20				20096																		0	10	
       1219314.2662121484	       6198885.013319078									20				20096																		0	10	
       1219163.9631247371	       6198834.668670343									20				20096																		0	10	
       1219359.0346075017	       6199023.7891355315									20				20096																		0	10	
       1219343.2624668994	       6198879.5207420895									20				20096																		0	10	
       1219381.7442267756	       6199103.235292219									20				20096																		0	10	
       1219360.5798238448	       6199016.038618423									20				20096																		0	10	
       1219335.5635288956	       6198938.536606155									20				20096																		0	10	
       1219330.1232109652	       6198900.45172106									20				20096																		0	10	
       1219149.498740987	       6198831.220839745									20				20096																		0	10	
       1219164.182357547	       6198827.393101611									20				20096																		0	10	
       1219327.9289358219	       6198927.789606604									20				20096																		0	10	
       1219349.0683306505	       6198901.986939013									20				20096																		0	10	
       1219209.676202256	       6198835.439107505									20				20096																		0	10	
       1219235.2292936638	       6198850.049778519									20				20096																		0	10	
       1219144.7422668193	       6198834.806661182									20				20096																		0	10	
       1219289.245162907	       6198888.935567264									20				20096																		0	10	
       1219282.8337050152	       6198877.481343091									20				20096																		0	10	
       1219351.774627514	       6198979.202641066									20				20096																		0	10	
       1219230.3312182312	       6198866.583229395									20				20096																		0	10	
       1219326.1470471828	       6198876.880065685									20				20096																		0	10	
       1219196.042227539	       6198841.84144295									20				20096																		0	10	
       1219354.8134418854	       6198944.323884748									20				20096																		0	10	
       1219268.8430612038	       6198867.980377073									20				20096																		0	10	
       1219339.6987827537	       6198899.656357405									20				20096																		0	10	
       1219263.4696450843	       6198851.3663290255									20				20096																		0	10	
       1219295.4462291494	       6198878.043490933									20				20096																		0	10	
       1219352.8860478806	       6198990.644141656									20				20096																		0	10	
       1219364.4304145908	       6199027.9141308125									20				20096																		0	10	
       1219360.9414439409	       6198976.416678141									20				20096																		0	10	
       1219350.9823277777	       6198938.568634102									20				20096																		0	10	
       1219275.8805799528	       6198874.682172187									20				20096																		0	10	
       1219370.2499581112	       6199082.777981423									20				20096																		0	10	
       1219174.6084736516	       6198824.326134457									20				20096																		0	10	
       1219226.043393699	       6198848.013895037									20				20096																		0	10	
       1219364.3464630179	       6199078.555176656									20				20096																		0	10	
       1219138.8415019142	       6198844.875222332									20				20096																		0	10	
       1219343.1509626922	       6198934.805526445									20				20096																		0	10	
       1219272.6818106242	       6198859.03561046									20				20096																		0	10	
       1219359.243170463	       6198967.678305015									20				20096																		0	10	
       1219384.6327275122	       6199079.345740231									20				20096																		0	10	
       1219350.5849307869	       6198894.060566418									20				20096																		0	10	
       1219224.9378786602	       6198840.371752223									20				20096																		0	10	
       1219359.657929385	       6198932.369266366									20				20096																		0	10	
       1219351.7649017363	       6198885.231755943									20				20096																		0	10	
       1219182.41526522	       6198845.971689117									20				20096																		0	10	
       1219385.052932556	       6199093.37975638									20				20096																		0	10	
       1219370.8504730542	       6199055.993163695									20				20096																		0	10	
       1219352.0596029828	       6198907.78933523									20				20096																		0	10	
       1219381.3516226634	       6199073.277577291									20				20096																		0	10	
       1219311.8515901575	       6198875.373984542									20				20096																		0	10	
       1219357.7558106564	       6198903.352966666									20				20096																		0	10	
       1219361.4176034157	       6198923.430338216									20				20096																		0	10	
       1219369.6607913773	       6199035.537986795									20				20096																		0	10	
       1219359.5034003353	       6198911.0367439									20				20096																		0	10	
       1219266.1828948923	       6198859.950521383									20				20096																		0	10	
       1219303.3689565102	       6198876.952217206									20				20096																		0	10	
       1219379.0081611157	       6199094.794336158									20				20096																		0	10	
       1219364.571374852	       6198986.645687584									20				20096																		0	10	
       1219337.8778291862	       6198960.810606045									20				20096																		0	10	
       1219354.239652537	       6199099.468731603									20				20096																		0	10	
       1219329.212482165	       6199174.263964589									20				20096																		0	10	
       1219215.902210409	       6198829.1246501									20				20096																		0	10	
       1219378.7011664629	       6199054.404630258									20				20096																		0	10	
       1219360.328334243	       6198944.052963054									20				20096																		0	10	
       1219159.0902364491	       6198822.706969918									20				20096																		0	10	
       1219389.8544160768	       6199085.479649687									20				20096																		0	10	
       1219372.733600914	       6199049.328450275									20				20096																		0	10	
       1219361.3203151126	       6198994.94086315									20				20096																		0	10	
       1219372.1213071086	       6198994.30025762									20				20096																		0	10	
       1219372.0352698958	       6198929.810753515									20				20096																		0	10	
       1219220.8715289668	       6198823.283165469									20				20096																		0	10	
       1219365.6987722248	       6198961.055111216									20				20096																		0	10	
       1219316.2483364074	       6198869.316013215									20				20096																		0	10	
       1219326.5381125105	       6198868.0437621									20				20096																		0	10	
       1219354.5904543006	       6198877.289166427									20				20096																		0	10	
       1219361.8475938828	       6198952.013050057									20				20096																		0	10	
       1219180.8043810828	       6198822.563435184									20				20096																		0	10	
       1219156.1103596182	       6198835.128919834									20				20096																		0	10	
       1219302.3747029798	       6198867.443470316									20				20096																		0	10	
       1219392.1346922847	       6199076.183231401									20				20096																		0	10	
       1219391.7861600178	       6199069.616743918									20				20096																		0	10	
       1219293.7758367015	       6198866.37503391									20				20096																		0	10	
       1219372.612201029	       6198938.412201932									20				20096																		0	10	
       1219333.0587146147	       6198875.727656196									20				20096																		0	10	
       1219398.5314701514	       6199073.39555196									20				20096																		0	10	
       1219228.7515877439	       6198854.198845284									20				20096																		0	10	
       1219373.8666860303	       6198956.58857848									20				20096																		0	10	
       1219392.00026231	       6199096.106665449									20				20096																		0	10	
       1219343.1844929205	       6199000.406312591									20				20096																		0	10	
       1219398.0634457006	       6199088.413575849									20				20096																		0	10	
       1219285.212270634	       6198863.965310986									20				20096																		0	10	
       1219284.9460345742	       6198854.766783332									20				20096																		0	10	
       1219192.9806923838	       6198858.927851901									20				20096																		0	10	
       1219398.2971956579	       6199099.312032182									20				20096																		0	10	
       1219340.2887914958	       6198944.764028442									20				20096																		0	10	
       1219293.584443095	       6198851.918796297									20				20096																		0	10	
       1219376.3704388475	       6198945.55147699									20				20096																		0	10	
       1219366.802063288	       6198971.372381543									20				20096																		0	10	
       1219363.3185744477	       6199003.877075999									20				20096																		0	10	
       1219276.1380439785	       6198868.189553374									20				20096																		0	10	
       1219383.536087124	       6198936.755484484									20				20096																		0	10	
       1219195.8291164355	       6198826.127683916									20				20096																		0	10	
       1219364.2544626563	       6198880.828960824									20				20096																		0	10	
       1219366.8936431843	       6198890.693773571									20				20096																		0	10	
       1219309.2869274153	       6198864.336712718									20				20096																		0	10	
       1219382.1443400881	       6199045.12749224									20				20096																		0	10	
       1219386.260896656	       6199056.378979591									20				20096																		0	10	
       1219365.5576798047	       6198938.885920784									20				20096																		0	10	
       1219289.7483929414	       6198872.61410641									20				20096																		0	10	
       1219389.043570567	       6198932.457115703									20				20096																		0	10	
       1219379.5668325059	       6198929.229758443									20				20096																		0	10	
       1219367.5296749885	       6198900.608003573									20				20096																		0	10	
       1219378.4786299714	       6199036.724220574									20				20096																		0	10	
       1219369.677666459	       6198948.388173752									20				20096																		0	10	
       1219241.838112526	       6198850.26624974									20				20096																		0	10	
       1219247.2024878447	       6198844.526604591									20				20096																		0	10	
       1219169.0103953006	       6198818.558943737									20				20096																		0	10	
       1219315.3176257154	       6198857.219132146									20				20096																		0	10	
       1219293.780932755	       6198858.944022113									20				20096																		0	10	
       1219345.5538555065	       6198991.13869583									20				20096																		0	10	
       1219144.8694082412	       6198825.529898258									20				20096																		0	10	
       1219357.2362178427	       6198891.354654459									20				20096																		0	10	
       1219371.7149317383	       6199002.384064365									20				20096																		0	10	
       1219306.19769416	       6198855.40539441									20				20096																		0	10	
       1219337.713968069	       6198862.838956739									20				20096																		0	10	
       1219215.6534121553	       6198838.85609768									20				20096																		0	10	
       1219371.534724785	       6199022.640304684									20				20096																		0	10	
       1219222.540289493	       6198832.80631241									20				20096																		0	10	
       1219202.1103946548	       6198833.8153803125									20				20096																		0	10	
       1219148.6526945618	       6198817.32274867									20				20096																		0	10	
       1219334.9077275258	       6198851.6234699795									20				20096																		0	10	
       1219371.7391689322	       6198974.610080645									20				20096																		0	10	
       1219301.5056122662	       6198860.896302649									20				20096																		0	10	
       1219233.2282147943	       6198833.975007342									20				20096																		0	10	
       1219274.3027138168	       6198851.072411306									20				20096																		0	10	
       1219383.4460577653	       6199027.2800103305									20				20096																		0	10	
       1219392.592541208	       6199102.519627205									20				20096																		0	10	
       1219320.8753346885	       6198861.806498705									20				20096																		0	10	
       1219381.8273372797	       6198997.304534602									20				20096																		0	10	
       1219344.8203462234	       6198842.181348025									20				20096																		0	10	
       1219391.3766694735	       6199039.249852444									20				20096																		0	10	
       1219364.684921044	       6198914.168622363									20				20096																		0	10	
       1219388.9218970835	       6198989.434284855									20				20096																		0	10	
       1219200.5071652592	       6198818.645859987									20				20096																		0	10	
       1219367.8421814563	       6198907.326474104									20				20096																		0	10	
       1219380.0107199023	       6198910.720241098									20				20096																		0	10	
       1219374.003017061	       6198986.175991787									20				20096																		0	10	
       1219393.004022316	       6199022.115245839									20				20096																		0	10	
       1219373.5274245203	       6198922.321181916									20				20096																		0	10	
       1219380.3288160537	       6198957.384980655									20				20096																		0	10	
       1219386.001535792	       6199017.838009835									20				20096																		0	10	
       1219324.3086901852	       6198850.573430094									20				20096																		0	10	
       1219374.5122744457	       6199029.926542442									20				20096																		0	10	
       1219237.9239842538	       6198839.461919848									20				20096																		0	10	
       1219391.2040877852	       6199011.123983462									20				20096																		0	10	
       1219358.145065694	       6198866.770000299									20				20096																		0	10	
       1219340.8797366896	       6198869.149675259									20				20096																		0	10	
       1219276.4029715029	       6198840.842476826									20				20096																		0	10	
       1219227.7252671733	       6198816.383610471									20				20096																		0	10	
       1219155.8723255566	       6198813.871182793									20				20096																		0	10	
       1219209.2471869078	       6198825.430111396									20				20096																		0	10	
       1219394.9017812898	       6199048.3798333155									20				20096																		0	10	
       1219256.3674885216	       6198847.424845499									20				20096																		0	10	
       1219241.080435962	       6198828.009797322									20				20096																		0	10	
       1219370.1100917063	       6198882.734364174									20				20096																		0	10	
       1219297.1950093142	       6198871.994722727									20				20096																		0	10	
       1219410.0566853029	       6199093.031349483									20				20096																		0	10	
       1219349.348084928	       6198859.991097994									20				20096																		0	10	
       1219379.5744400215	       6198890.953283523									20				20096																		0	10	
       1219401.6543457524	       6199005.511735815									20				20096																		0	10	
       1219385.9656672522	       6198951.68346097									20				20096																		0	10	
       1219367.9171331213	       6199009.354586492									20				20096																		0	10	
       1219212.0209215975	       6198816.7717519505									20				20096																		0	10	
       1219268.5841964162	       6198844.968174495									20				20096																		0	10	
       1219192.9240685583	       6198817.138870172									20				20096																		0	10	
       1219376.040548006	       6199009.711803033									20				20096																		0	10	
       1219375.0698271978	       6198967.745431233									20				20096																		0	10	
       1219392.824700342	       6199060.068355204									20				20096																		0	10	
       1219381.773295652	       6198980.411490741									20				20096																		0	10	
       1219386.688526087	       6198942.981584138									20				20096																		0	10	
       1219328.8802438453	       6198859.688638139									20				20096																		0	10	
       1219380.1695320846	       6198901.961863288									20				20096																		0	10	
       1219328.279717057	       6198843.718996634									20				20096																		0	10	
       1219368.5226985018	       6199015.207972761									20				20096																		0	10	
       1219384.9158954534	       6199009.690226181									20				20096																		0	10	
       1219383.1322132896	       6199064.198033603									20				20096																		0	10	
       1219391.4594397005	       6198999.915398199									20				20096																		0	10	
       1219382.8680919756	       6198965.005046354									20				20096																		0	10	
       1219397.0424244334	       6199081.439756588									20				20096																		0	10	
       1219382.139866973	       6198969.764300459									20				20096																		0	10	
       1219297.009929635	       6198846.549759579									20				20096																		0	10	
       1219376.159558222	       6199016.208528773									20				20096																		0	10	
       1219304.7405825013	       6198843.311254474									20				20096																		0	10	
       1219409.9994206391	       6199084.631145787									20				20096																		0	10	
       1219391.653302581	       6199029.134656069									20				20096																		0	10	
       1219403.1818830296	       6199063.424063789									20				20096																		0	10	
       1219313.585528146	       6198840.572536539									20				20096																		0	10	
       1219354.969123872	       6198997.987426708									20				20096																		0	10	
       1219388.5400036774	       6198892.718283103									20				20096																		0	10	
       1219312.8153091713	       6198850.854604331									20				20096																		0	10	
       1219390.5522717307	       6198963.17823867									20				20096																		0	10	
       1219380.0170852977	       6198989.184671279									20				20096																		0	10	
       1219260.4754903053	       6198840.456801851									20				20096																		0	10	
       1219360.6944019282	       6198896.285847807									20				20096																		0	10	
       1219402.2943000917	       6199051.99234843									20				20096																		0	10	
       1219399.0032747611	       6199035.203116097									20				20096																		0	10	
       1219335.4146630678	       6198843.715967225									20				20096																		0	10	
       1219282.9440101536	       6198844.336022069									20				20096																		0	10	
       1219249.4704138034	       6198833.3121296475									20				20096																		0	10	
       1219388.3344194843	       6198900.635684489									20				20096																		0	10	
       1219342.7372892469	       6198854.830435671									20				20096																		0	10	
       1219398.9304267645	       6198892.941784283									20				20096																		0	10	
       1219389.7416516133	       6198978.269858304									20				20096																		0	10	
       1219197.4078344025	       6198810.518509691									20				20096																		0	10	
       1219288.8712905184	       6198837.82957638									20				20096																		0	10	
       1219411.1170619524	       6199064.849045782									20				20096																		0	10	
       1219419.4763249701	       6199064.983596469									20				20096																		0	10	
       1219389.1797363593	       6199048.061574217									20				20096																		0	10	
       1219278.4835383487	       6198831.972939342									20				20096																		0	10	
       1219412.1256068272	       6199049.176580099									20				20096																		0	10	
       1219387.8147549191	       6198910.556044199									20				20096																		0	10	
       1219397.4186643986	       6198967.596609323									20				20096																		0	10	
       1219290.8037878932	       6198846.511633048									20				20096																		0	10	
       1219300.282770674	       6198838.408501511									20				20096																		0	10	
       1219337.3107713994	       6198836.410466611									20				20096																		0	10	
       1219423.8736763394	       6199090.559188029									20				20096																		0	10	
       1219346.4151103657	       6198834.474974737									20				20096																		0	10	
       1219391.2188154166	       6198883.857958444									20				20096																		0	10	
       1219410.8137497685	       6199056.187907687									20				20096																		0	10	
       1219330.8194165477	       6198830.276109741									20				20096																		0	10	
       1219384.628596665	       6199035.95987455									20				20096																		0	10	
       1219250.600302616	       6198820.992007477									20				20096																		0	10	
       1219227.7518494027	       6198825.01061447									20				20096																		0	10	
       1219354.4889786579	       6198848.926329914									20				20096																		0	10	
       1219380.8230221523	       6199004.299052982									20				20096																		0	10	
       1219408.0780447351	       6199076.306722621									20				20096																		0	10	
       1219268.086388225	       6198837.649413536									20				20096																		0	10	
       1219221.2249982744	       6198814.757924666									20				20096																		0	10	
       1219286.369300914	       6198831.086470421									20				20096																		0	10	
       1219381.9292940206	       6198877.408538822									20				20096																		0	10	
       1219425.7054968306	       6199080.279237821									20				20096																		0	10	
       1219421.892592418	       6199054.810788676									20				20096																		0	10	
       1219271.2731108267	       6198832.140831667									20				20096																		0	10	
       1219404.324595872	       6199093.050301269									20				20096																		0	10	
       1219187.93829932	       6198825.353444346									20				20096																		0	10	
       1219393.8195417307	       6198905.946651634									20				20096																		0	10	
       1219358.971778732	       6198871.328515169									20				20096																		0	10	
       1219305.724260919	       6198836.492217389									20				20096																		0	10	
       1219420.4006871262	       6199072.930164644									20				20096																		0	10	
       1219263.8370282662	       6198827.956307363									20				20096																		0	10	
       1219183.7406597382	       6198808.886527454									20				20096																		0	10	
       1219404.819770852	       6198998.753322481									20				20096																		0	10	
       1219363.0696514626	       6198859.950343779									20				20096																		0	10	
       1219417.9443257097	       6199081.348341718									20				20096																		0	10	
       1219386.255957677	       6198924.980153106									20				20096																		0	10	
       1219275.7591286723	       6198822.199822241									20				20096																		0	10	
       1219407.3324478685	       6199043.521643785									20				20096																		0	10	
       1219160.3660698065	       6198803.255073146									20				20096																		0	10	
       1219148.3605518052	       6198806.573811205									20				20096																		0	10	
       1219175.8674091236	       6198807.782039391									20				20096																		0	10	
       1219403.4502624068	       6199011.866648366									20				20096																		0	10	
       1219179.6353125696	       6198838.701354438									20				20096																		0	10	
       1219406.7799075386	       6198899.549600285									20				20096																		0	10	
       1219231.889615367	       6198842.324365198									20				20096																		0	10	
       1219411.0348170395	       6199009.6625297675									20				20096																		0	10	
       1219405.0829601963	       6198907.971179871									20				20096																		0	10	
       1219227.825786616	       6198810.665923847									20				20096																		0	10	
       1219390.7517115835	       6198971.327305204									20				20096																		0	10	
       1219399.3729505937	       6199019.184975213									20				20096																		0	10	
       1219398.9871837373	       6199025.953578627									20				20096																		0	10	
       1219370.202530122	       6198981.250224595									20				20096																		0	10	
       1219430.0075753687	       6199086.818502939									20				20096																		0	10	
       1219429.3332986732	       6199072.2105843555									20				20096																		0	10	
